wall_time_s,state_time_ms,loop_iter,participant_id,side,boot_id,phase,weight_kg,test_mode,approach,t_rise,t_fall,t_peak,peak_torque_norm,kp_cur,ki_cur,kd_cur,ff_cur,kp_pos,ki_pos,kd_pos,accelx,accely,accelz,gyrox,gyroy,gyroz_signed,mot_ang_raw,mot_ang_zeroed,mot_vel,mot_cur_meas_mA,mot_volt_mV,ank_ang_raw,ank_ang_zeroed,ank_vel,ank_vel_filt,batt_volt_mV,batt_curr_mA,temp_C,status_mn,status_ex,status_re,controller_mode,gains_mode,tau_Nm,current_cmd_mA,wm_wa,mot_pos_setpoint,mot_pos_error,num_gait,percent_gait,expected_dur_ms,current_dur_ms,hs_armed,armed_time_ms,refractory_ms,seg_trigger,arm_thr,trg_thr,stride_idx_in_phase
0.0000,48702,0,MAX3,R,C6D9,Familiarization,85,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,1448,-732,-2186,1099,-2155,-1587,677,-11216,0,-3,0,3665,378,18,1.6436682078449754,37347,301,27,79,0,0,idle_position,position,0.0000,0.0,12.346,-12757,-13434,0,-1.00,-1,-1,0,-1,650,0,3280,-4920,0
0.0115,48712,1,MAX3,R,C6D9,Familiarization,85,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-2544,-196,-254,1255,-271,24,679,-11218,3,-2,0,3821,222,15,6.271809091562428,37353,302,27,79,0,0,idle_position,position,0.0000,0.0,12.275,-8985,-9664,0,-1.00,-1,-1,0,-1,650,0,3280,-4920,0
0.0237,48732,2,MAX3,R,C6D9,Familiarization,85,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-3950,160,-696,1586,-231,2548,-2891,-7648,-4974,586,-10488,4086,-43,10,10.886279253613436,36930,1293,27,79,0,0,idle_position,position,0.0000,0.0,12.079,-3911,-1020,0,-1.00,-1,-1,0,-1,650,0,3280,-4920,0
0.0343,48742,3,MAX3,R,C6D9,Familiarization,85,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-2510,944,360,1629,-734,4010,-4598,-5941,-2944,3765,-4080,4157,-114,6,12.258163737762008,36932,1166,27,79,0,0,idle_position,position,0.0000,0.0,12.017,-2506,2092,0,-1.00,-1,-1,1,0,650,0,3280,-4920,0
0.0447,48752,4,MAX3,R,C6D9,Familiarization,85,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-1046,1076,-678,1837,-1159,5391,-5427,-5112,-1493,1018,-1432,4196,-153,4,10.631895905006647,37043,809,27,79,0,0,idle_position,position,0.0000,0.0,11.981,-2689,2738,0,-1.00,-1,-1,1,10,650,0,3280,-4920,0
0.0551,48762,5,MAX3,R,C6D9,Familiarization,85,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-1398,700,-1216,1948,-1255,6079,-5891,-4648,-867,257,-520,4217,-174,2,7.644135199731162,37375,14,27,79,0,0,idle_position,position,0.0000,0.0,11.962,-3633,2258,0,-1.00,-1,-1,1,20,650,0,3280,-4920,0
0.0667,48772,6,MAX3,R,C6D9,Familiarization,85,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-124,604,-1576,2283,-1109,6665,-6145,-4394,-444,3,-632,4229,-186,1,4.635134519605626,37385,132,27,79,0,0,idle_position,position,0.0000,0.0,11.951,-4693,1452,0,-1.00,-1,-1,1,30,650,0,3280,-4920,0
0.0773,48782,7,MAX3,R,C6D9,Familiarization,85,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,860,622,-1562,2406,-747,6871,-6320,-4219,-343,-300,-1072,4235,-192,0,2.2612413231261033,37338,267,27,79,0,0,idle_position,position,0.0000,0.0,11.945,-5571,749,0,-1.00,-1,-1,1,40,650,0,3280,-4920,0
0.0878,48792,8,MAX3,R,C6D9,Familiarization,85,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,192,-52,-1168,2644,-1043,7097,-6510,-4029,-461,-405,-1472,4243,-200,1,0.7926105033772983,37332,297,27,79,0,0,idle_position,position,0.0000,0.0,11.938,-6063,447,0,-1.00,-1,-1,1,50,650,0,3280,-4920,0
0.0982,48802,9,MAX3,R,C6D9,Familiarization,85,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-250,-512,-1032,2890,-1916,7325,-6770,-3769,-609,-450,-1488,4257,-214,1,0.2664544940442454,37333,311,27,79,0,0,idle_position,position,0.0000,0.0,11.925,-6106,664,0,-1.00,-1,-1,1,60,650,0,3280,-4920,0
