wall_time_s,state_time_ms,loop_iter,participant_id,side,boot_id,phase,weight_kg,test_mode,approach,t_rise,t_fall,t_peak,peak_torque_norm,kp_cur,ki_cur,kd_cur,ff_cur,kp_pos,ki_pos,kd_pos,accelx,accely,accelz,gyrox,gyroy,gyroz_signed,mot_ang_raw,mot_ang_zeroed,mot_vel,mot_cur_meas_mA,mot_volt_mV,ank_ang_raw,ank_ang_zeroed,ank_vel,ank_vel_filt,batt_volt_mV,batt_curr_mA,temp_C,status_mn,status_ex,status_re,controller_mode,gains_mode,tau_Nm,current_cmd_mA,wm_wa,mot_pos_setpoint,mot_pos_error,num_gait,percent_gait,expected_dur_ms,current_dur_ms,hs_armed,armed_time_ms,refractory_ms,seg_trigger,arm_thr,trg_thr,stride_idx_in_phase
0.0000,51216,0,MAX3,L,C719,Familiarization,85,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,376,-7980,1568,-190,48,-1908,17151,-10587,0,-2,0,4296,65,-2,-0.18262980087166392,37384,91,25,144,0,0,idle_position,position,0.0000,0.0,12.467,26637,9486,0,-1.00,-1,-1,0,-1,650,0,3280,-4920,0
0.0170,51246,1,MAX3,L,C719,Familiarization,85,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-6422,-7142,2570,-207,170,-1892,18287,-9451,3705,6828,10488,4209,-22,-3,-0.818620877421379,37186,617,26,144,0,0,idle_position,position,0.0000,0.0,12.412,25300,7013,0,-1.00,-1,-1,0,-1,650,0,3280,-4920,0
0.0291,51256,2,MAX3,L,C719,Familiarization,85,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,1354,-8218,2914,-262,-136,-1867,20254,-7484,4360,150,8568,4186,-45,-3,-1.7451877353006533,37087,770,25,144,0,0,idle_position,position,0.0000,0.0,12.396,24644,4390,0,-1.00,-1,-1,0,-1,650,0,3280,-4920,0
0.0398,51266,3,MAX3,L,C719,Familiarization,85,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,1908,-7004,2590,-303,-331,-1542,22064,-5674,3796,-308,6864,4164,-67,-2,-2.434340295432666,37064,757,26,144,0,0,idle_position,position,0.0000,0.0,12.380,24096,2032,0,-1.00,-1,-1,0,-1,650,0,3280,-4920,0
0.0503,51276,4,MAX3,L,C719,Familiarization,85,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-30,-7804,3550,-252,-421,-1300,23589,-4149,3212,-423,5032,4144,-87,-2,-2.6066027294690546,37196,328,26,144,0,0,idle_position,position,0.0000,0.0,12.365,23780,191,0,-1.00,-1,-1,0,-1,650,0,3280,-4920,0
0.0607,51286,5,MAX3,L,C719,Familiarization,85,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,76,-7818,3408,-373,-500,-1260,24845,-2893,2561,-562,3888,4131,-100,-1,-2.35361004479832,37333,32,26,144,0,0,idle_position,position,0.0000,0.0,12.355,23720,-1125,0,-1.00,-1,-1,0,-1,650,0,3280,-4920,0
0.0718,51296,6,MAX3,L,C719,Familiarization,85,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-1102,-7886,2688,-550,-224,-1359,25777,-1961,1815,-636,2312,4115,-116,-1,-1.862549077744701,37357,24,26,144,0,0,idle_position,position,0.0000,0.0,12.343,23719,-2058,0,-1.00,-1,-1,0,-1,650,0,3280,-4920,0
0.0829,51306,7,MAX3,L,C719,Familiarization,85,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-7836,-9826,1982,-627,-209,-713,26380,-1358,1070,-322,1152,4108,-123,0,-1.2854549396807988,37364,22,26,144,0,0,idle_position,position,0.0000,0.0,12.337,23863,-2517,0,-1.00,-1,-1,0,-1,650,0,3280,-4920,0
0.0934,51316,8,MAX3,L,C719,Familiarization,85,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,6556,-7746,1540,-600,-913,-483,26559,-1179,128,764,392,4127,-104,0,-0.7066094194132271,37365,50,25,144,0,0,idle_position,position,0.0000,0.0,12.352,24330,-2229,0,-1.00,-1,-1,0,-1,650,0,3280,-4920,0
0.1038,51326,9,MAX3,L,C719,Familiarization,85,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-144,-7588,826,-597,-732,-530,26514,-1224,-138,1595,32,4126,-105,0,-0.2472689879282911,37359,74,25,144,0,0,idle_position,position,0.0000,0.0,12.351,24501,-2013,0,-1.00,-1,-1,0,-1,650,0,3280,-4920,0
