wall_time_s,state_time_ms,loop_iter,participant_id,side,boot_id,phase,weight_kg,test_mode,approach,t_rise,t_fall,t_peak,peak_torque_norm,kp_cur,ki_cur,kd_cur,ff_cur,kp_pos,ki_pos,kd_pos,accelx,accely,accelz,gyrox,gyroy,gyroz_signed,mot_ang_raw,mot_ang_zeroed,mot_vel,mot_cur_meas_mA,mot_volt_mV,ank_ang_raw,ank_ang_zeroed,ank_vel,ank_vel_filt,batt_volt_mV,batt_curr_mA,temp_C,status_mn,status_ex,status_re,controller_mode,gains_mode,tau_Nm,current_cmd_mA,wm_wa,mot_pos_setpoint,mot_pos_error,num_gait,percent_gait,expected_dur_ms,current_dur_ms,hs_armed,armed_time_ms,refractory_ms,seg_trigger,arm_thr,trg_thr,stride_idx_in_phase
0.0000,36538,0,MAX6,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-1024,-8144,840,-46,12,14,31008,-396,0,-4,0,4517,-10,0,0.0,36630,91,26,144,0,0,idle_no_slack,current,0.0000,800.0,12.550,0,-31008,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0158,36558,1,MAX6,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-1048,-8136,834,-51,15,7,31015,-389,34,209,368,4517,-10,0,0.0,36626,88,26,144,0,0,idle_no_slack,current,0.0000,800.0,12.550,0,-31015,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0261,36568,2,MAX6,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-962,-8192,814,-49,13,4,31127,-277,325,714,992,4517,-10,0,0.0,36626,99,26,144,0,0,idle_no_slack,current,0.0000,800.0,12.550,0,-31127,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0364,36578,3,MAX6,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-1954,-8076,968,-29,-52,186,31341,-63,521,794,1336,4520,-7,0,0.0,36627,99,26,144,0,0,idle_no_slack,current,0.0000,800.0,12.550,0,-31341,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0467,36588,4,MAX6,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,1980,-8280,1510,-120,-234,482,31541,137,364,863,784,4534,7,1,0.09131490043583196,36630,104,26,144,0,0,idle_no_slack,current,0.0000,800.0,12.552,0,-31541,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0571,36608,5,MAX6,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-4176,-7560,228,-39,47,46,31580,176,-29,795,232,4541,14,0,0.27233808805694154,36624,115,26,144,0,0,idle_no_slack,current,0.0000,800.0,12.553,0,-31580,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0675,36618,6,MAX6,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-2208,-7818,438,-28,184,-81,31589,185,25,804,240,4540,13,0,0.3271143849111663,36619,113,26,144,0,0,idle_no_slack,current,0.0000,800.0,12.553,0,-31589,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0778,36628,7,MAX6,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,224,-8252,1096,1,84,-49,31580,176,-31,800,216,4540,13,0,0.22667653782833924,36622,105,26,144,0,0,idle_no_slack,current,0.0000,800.0,12.553,0,-31580,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0881,36638,8,MAX6,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-14,-8054,1318,-39,-44,73,31580,176,10,791,256,4540,13,0,0.10896199213249556,36625,99,26,144,0,0,idle_no_slack,current,0.0000,800.0,12.553,0,-31580,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0984,36648,9,MAX6,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-1374,-8180,936,-73,-55,101,31586,182,5,806,240,4541,14,0,0.028237304271883895,36627,100,26,144,0,0,idle_no_slack,current,0.0000,800.0,12.553,0,-31586,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
