wall_time_s,state_time_ms,loop_iter,participant_id,side,boot_id,phase,weight_kg,test_mode,approach,t_rise,t_fall,t_peak,peak_torque_norm,kp_cur,ki_cur,kd_cur,ff_cur,kp_pos,ki_pos,kd_pos,accelx,accely,accelz,gyrox,gyroy,gyroz_signed,mot_ang_raw,mot_ang_zeroed,mot_vel,mot_cur_meas_mA,mot_volt_mV,ank_ang_raw,ank_ang_zeroed,ank_vel,ank_vel_filt,batt_volt_mV,batt_curr_mA,temp_C,status_mn,status_ex,status_re,controller_mode,gains_mode,tau_Nm,current_cmd_mA,wm_wa,mot_pos_setpoint,mot_pos_error,num_gait,percent_gait,expected_dur_ms,current_dur_ms,hs_armed,armed_time_ms,refractory_ms,seg_trigger,arm_thr,trg_thr,stride_idx_in_phase
0.0000,33179,0,MAX9,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.18,40,250,0,128,100,20,35,-722,-8128,1202,-48,4,45,29316,-269,2,0,0,4429,49,0,0.0,37256,75,26,79,0,0,idle_no_slack,current,0.0000,800.0,12.527,0,-29316,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0192,33199,1,MAX9,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.18,40,250,0,128,100,20,35,-1078,-8170,1214,-42,22,23,29361,-224,195,706,624,4428,48,0,0.0,37251,84,26,79,0,0,idle_no_slack,current,0.0000,800.0,12.527,0,-29361,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0302,33209,2,MAX9,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.18,40,250,0,128,100,20,35,-692,-8082,1264,-38,32,14,29540,-45,471,686,1344,4430,50,0,0.0,37249,88,27,79,0,0,idle_no_slack,current,0.0000,800.0,12.528,0,-29540,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0407,33219,3,MAX9,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.18,40,250,0,128,100,20,35,-652,-8108,1266,-48,25,20,29825,240,707,808,2024,4430,50,0,0.0,37251,91,26,79,0,0,idle_no_slack,current,0.0000,800.0,12.528,0,-29825,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0510,33229,4,MAX9,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.18,40,250,0,128,100,20,35,-1810,-8068,1516,-40,-56,291,30211,626,900,868,2344,4435,55,1,0.09131490043583196,37248,103,26,79,0,0,idle_no_slack,current,0.0000,800.0,12.529,0,-30211,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0617,33239,5,MAX9,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.18,40,250,0,128,100,20,35,3962,-10010,716,-125,-445,788,30578,993,713,928,1384,4461,81,2,0.45496788892860546,37236,122,26,79,0,0,idle_no_slack,current,0.0000,800.0,12.537,0,-30578,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0722,33249,6,MAX9,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.18,40,250,0,128,100,20,35,618,-8648,1146,-134,-532,609,30705,1120,106,858,192,4472,92,0,0.8717905610250494,37225,113,26,79,0,0,idle_no_slack,current,0.0000,800.0,12.540,0,-30705,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0827,33259,7,MAX9,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.18,40,250,0,128,100,20,35,-6048,-8236,252,-77,-126,179,30648,1063,-147,779,144,4469,89,0,0.8809053076506718,37229,75,26,79,0,0,idle_no_slack,current,0.0000,800.0,12.539,0,-30648,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0931,33279,8,MAX9,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.18,40,250,0,128,100,20,35,1080,-8182,1380,13,319,-222,30617,1032,-17,814,224,4465,85,0,0.562315067789174,37254,50,26,79,0,0,idle_no_slack,current,0.0000,800.0,12.538,0,-30617,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.1051,33289,9,MAX9,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.18,40,250,0,128,100,20,35,1158,-7950,1986,-40,-103,73,30601,1016,-35,799,232,4465,85,0,0.24616128853687497,37245,62,26,79,0,0,idle_no_slack,current,0.0000,800.0,12.538,0,-30601,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
