wall_time_s,state_time_ms,loop_iter,participant_id,side,boot_id,phase,weight_kg,test_mode,approach,t_rise,t_fall,t_peak,peak_torque_norm,kp_cur,ki_cur,kd_cur,ff_cur,kp_pos,ki_pos,kd_pos,accelx,accely,accelz,gyrox,gyroy,gyroz_signed,mot_ang_raw,mot_ang_zeroed,mot_vel,mot_cur_meas_mA,mot_volt_mV,ank_ang_raw,ank_ang_zeroed,ank_vel,ank_vel_filt,batt_volt_mV,batt_curr_mA,temp_C,status_mn,status_ex,status_re,controller_mode,gains_mode,tau_Nm,current_cmd_mA,wm_wa,mot_pos_setpoint,mot_pos_error,num_gait,percent_gait,expected_dur_ms,current_dur_ms,hs_armed,armed_time_ms,refractory_ms,seg_trigger,arm_thr,trg_thr,stride_idx_in_phase
0.0000,35094,0,MAX8,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.2,40,250,0,128,100,20,35,-980,-8070,1308,-42,14,14,31267,-588,0,1,0,4519,-40,0,0.0,37305,74,26,144,0,0,idle_no_slack,current,0.0000,800.0,12.550,0,-31267,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0182,35114,1,MAX8,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.2,40,250,0,128,100,20,35,-1658,-7732,1332,-52,-6,103,31302,-553,140,707,472,4520,-39,0,0.0,37300,87,26,144,0,0,idle_no_slack,current,0.0000,800.0,12.550,0,-31302,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0290,35124,2,MAX8,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.2,40,250,0,128,100,20,35,-38,-7752,1534,-48,-161,277,31410,-445,253,768,656,4526,-33,0,0.0,37298,96,26,144,0,0,idle_no_slack,current,0.0000,800.0,12.551,0,-31410,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0394,35134,3,MAX8,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.2,40,250,0,128,100,20,35,268,-7882,1616,-66,-228,336,31506,-349,174,843,440,4534,-25,1,0.09131490043583196,37292,109,26,144,0,0,idle_no_slack,current,0.0000,800.0,12.552,0,-31506,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0497,35144,4,MAX8,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.2,40,250,0,128,100,20,35,-1984,-8288,1104,-66,-67,173,31540,-315,30,851,248,4538,-21,0,0.27233808805694154,37283,98,26,144,0,0,idle_no_slack,current,0.0000,800.0,12.553,0,-31540,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0599,35154,5,MAX8,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.2,40,250,0,128,100,20,35,-2930,-7896,996,-31,72,8,31531,-324,-16,801,248,4537,-22,0,0.3271143849111663,37288,92,26,144,0,0,idle_no_slack,current,0.0000,800.0,12.553,0,-31531,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0702,35164,6,MAX8,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.2,40,250,0,128,100,20,35,-672,-8210,1372,-21,105,-65,31534,-321,1,802,248,4538,-21,0,0.22667653782833924,37295,90,26,144,0,0,idle_no_slack,current,0.0000,800.0,12.553,0,-31534,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0805,35174,7,MAX8,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.2,40,250,0,128,100,20,35,-206,-8066,1530,-34,29,-14,31529,-326,-3,797,256,4537,-22,0,0.10896199213249556,37296,92,26,144,0,0,idle_no_slack,current,0.0000,800.0,12.553,0,-31529,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0908,35184,8,MAX8,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.2,40,250,0,128,100,20,35,-828,-8066,1530,-71,-50,67,31532,-323,1,800,256,4538,-21,0,0.028237304271883895,37291,95,26,144,0,0,idle_no_slack,current,0.0000,800.0,12.553,0,-31532,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.1012,35194,9,MAX8,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.2,40,250,0,128,100,20,35,-1640,-8012,1172,-64,-14,36,31532,-323,-6,798,248,4538,-21,0,-0.010141822720111247,37288,99,26,144,0,0,idle_no_slack,current,0.0000,800.0,12.553,0,-31532,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.1121,35214,10,MAX8,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.2,40,250,0,128,100,20,35,-780,-8078,1228,-12,49,-30,31532,-323,2,798,256,4538,-21,0,-0.019780518932148394,37295,90,26,144,0,0,idle_no_slack,current,0.0000,800.0,12.553,0,-31532,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.1230,35224,11,MAX8,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.2,40,250,0,128,100,20,35,-556,-8088,1554,-24,-8,30,31532,-323,-3,800,256,4536,-23,0,-0.015906535589129214,37293,91,26,144,0,0,idle_no_slack,current,0.0000,800.0,12.552,0,-31532,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.1336,35234,12,MAX8,L,C719,Familiarization,95,rise_time,from_above,25.3,10.3,51.3,0.2,40,250,0,128,100,20,35,-944,-8060,1572,-42,-16,49,31534,-321,4,798,248,4537,-22,0,-0.00874967078612804,37291,100,26,144,0,0,idle_no_slack,current,0.0000,800.0,12.553,0,-31534,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
