wall_time_s,state_time_ms,loop_iter,participant_id,side,boot_id,phase,weight_kg,test_mode,approach,t_rise,t_fall,t_peak,peak_torque_norm,kp_cur,ki_cur,kd_cur,ff_cur,kp_pos,ki_pos,kd_pos,accelx,accely,accelz,gyrox,gyroy,gyroz_signed,mot_ang_raw,mot_ang_zeroed,mot_vel,mot_cur_meas_mA,mot_volt_mV,ank_ang_raw,ank_ang_zeroed,ank_vel,ank_vel_filt,batt_volt_mV,batt_curr_mA,temp_C,status_mn,status_ex,status_re,controller_mode,gains_mode,tau_Nm,current_cmd_mA,wm_wa,mot_pos_setpoint,mot_pos_error,num_gait,percent_gait,expected_dur_ms,current_dur_ms,hs_armed,armed_time_ms,refractory_ms,seg_trigger,arm_thr,trg_thr,stride_idx_in_phase
0.0000,54904,0,SAV7,R,C6D9,Familiarization,68,peak_time,from_above,25.299999999999997,10.300000000000004,51.3,0.225,40,250,0,128,100,20,35,-664,-8268,982,181,37,-60,-8793,-2224,6,0,0,4141,-130,0,0.0,37386,283,26,79,0,0,idle_no_slack,current,0.0000,-800.0,12.031,0,8793,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0114,54954,1,SAV7,R,C6D9,Familiarization,68,peak_time,from_above,25.299999999999997,10.300000000000004,51.3,0.225,40,250,0,128,100,20,35,-480,-8262,940,132,30,-15,-8801,-2216,-34,-289,-392,4143,-132,0,0.0,37379,274,25,79,0,0,idle_no_slack,current,0.0000,-800.0,12.029,0,8801,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0234,54964,2,SAV7,R,C6D9,Familiarization,68,peak_time,from_above,25.299999999999997,10.300000000000004,51.3,0.225,40,250,0,128,100,20,35,-390,-8246,792,122,45,-2,-8920,-2097,-352,-646,-1064,4143,-132,0,0.0,37376,271,26,79,0,0,idle_no_slack,current,0.0000,-800.0,12.029,0,8920,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0340,54974,3,SAV7,R,C6D9,Familiarization,68,peak_time,from_above,25.299999999999997,10.300000000000004,51.3,0.225,40,250,0,128,100,20,35,-444,-8306,744,120,49,-5,-9166,-1851,-616,-746,-1808,4142,-131,0,0.0,37373,289,25,79,0,0,idle_no_slack,current,0.0000,-800.0,12.030,0,9166,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0443,54984,4,SAV7,R,C6D9,Familiarization,68,peak_time,from_above,25.299999999999997,10.300000000000004,51.3,0.225,40,250,0,128,100,20,35,-244,-8238,840,129,45,16,-9523,-1494,-858,-804,-2480,4142,-131,0,0.0,37374,308,26,79,0,0,idle_no_slack,current,0.0000,-800.0,12.030,0,9523,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0545,54994,5,SAV7,R,C6D9,Familiarization,68,peak_time,from_above,25.299999999999997,10.300000000000004,51.3,0.225,40,250,0,128,100,20,35,4480,-8654,1674,209,262,666,-9958,-1059,-949,-914,-2336,4133,-122,-1,-0.09131490043583196,37368,321,25,79,0,0,idle_no_slack,current,0.0000,-800.0,12.038,0,9958,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0648,55004,6,SAV7,R,C6D9,Familiarization,68,peak_time,from_above,25.299999999999997,10.300000000000004,51.3,0.225,40,250,0,128,100,20,35,-6440,-7974,1880,78,753,892,-10258,-759,-471,-951,-720,4101,-90,-3,-0.5462827893644374,37361,336,25,79,0,0,idle_no_slack,current,0.0000,-800.0,12.066,0,10258,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0751,55014,7,SAV7,R,C6D9,Familiarization,68,peak_time,from_above,25.299999999999997,10.300000000000004,51.3,0.225,40,250,0,128,100,20,35,294,-7506,204,-135,1691,642,-10285,-732,77,-843,-160,4085,-74,-1,-1.235443549517823,37354,330,26,79,0,0,idle_no_slack,current,0.0000,-800.0,12.080,0,10285,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0855,55024,8,SAV7,R,C6D9,Familiarization,68,peak_time,from_above,25.299999999999997,10.300000000000004,51.3,0.225,40,250,0,128,100,20,35,4662,-8376,1170,116,129,366,-10276,-741,-60,-734,-392,4071,-60,-1,-1.5716726810546118,37359,310,26,79,0,0,idle_no_slack,current,0.0000,-800.0,12.092,0,10276,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0958,55034,9,SAV7,R,C6D9,Familiarization,68,peak_time,from_above,25.299999999999997,10.300000000000004,51.3,0.225,40,250,0,128,100,20,35,2376,-7194,-272,176,-607,38,-10331,-686,-115,-807,-400,4067,-56,0,-1.3884440785856211,37367,287,26,79,0,0,idle_no_slack,current,0.0000,-800.0,12.096,0,10331,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
