wall_time_s,state_time_ms,loop_iter,participant_id,side,boot_id,phase,weight_kg,test_mode,approach,t_rise,t_fall,t_peak,peak_torque_norm,kp_cur,ki_cur,kd_cur,ff_cur,kp_pos,ki_pos,kd_pos,accelx,accely,accelz,gyrox,gyroy,gyroz_signed,mot_ang_raw,mot_ang_zeroed,mot_vel,mot_cur_meas_mA,mot_volt_mV,ank_ang_raw,ank_ang_zeroed,ank_vel,ank_vel_filt,batt_volt_mV,batt_curr_mA,temp_C,status_mn,status_ex,status_re,controller_mode,gains_mode,tau_Nm,current_cmd_mA,wm_wa,mot_pos_setpoint,mot_pos_error,num_gait,percent_gait,expected_dur_ms,current_dur_ms,hs_armed,armed_time_ms,refractory_ms,seg_trigger,arm_thr,trg_thr,stride_idx_in_phase
0.0000,57994,0,SAV4,L,C719,Familiarization,68,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-686,-8178,864,-56,15,3,29322,-395,2,2,0,4363,-27,0,0.0,36703,83,27,144,0,0,idle_no_slack,current,0.0000,800.0,12.501,0,-29322,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0179,58014,1,SAV4,L,C719,Familiarization,68,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-788,-8080,852,-57,-7,57,29371,-346,201,763,648,4364,-26,0,0.0,36707,90,27,144,0,0,idle_no_slack,current,0.0000,800.0,12.501,0,-29371,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0288,58024,2,SAV4,L,C719,Familiarization,68,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,996,-8480,636,-71,-151,390,29523,-194,368,771,928,4372,-18,0,0.0,36701,90,27,144,0,0,idle_no_slack,current,0.0000,800.0,12.505,0,-29523,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0394,58034,3,SAV4,L,C719,Familiarization,68,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,2050,-8474,1026,-65,-279,475,29656,-61,241,867,512,4385,-5,1,0.09131490043583196,36695,85,27,144,0,0,idle_no_slack,current,0.0000,800.0,12.511,0,-29656,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0500,58044,4,SAV4,L,C719,Familiarization,68,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-1016,-8354,590,-40,-165,410,29713,-4,83,821,312,4391,1,0,0.27233808805694154,36693,74,27,144,0,0,idle_no_slack,current,0.0000,800.0,12.513,0,-29713,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0603,58054,5,SAV4,L,C719,Familiarization,68,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-3222,-8212,490,-15,8,200,29714,-3,-9,805,248,4393,3,0,0.3271143849111663,36692,69,26,144,0,0,idle_no_slack,current,0.0000,800.0,12.514,0,-29714,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0706,58064,6,SAV4,L,C719,Familiarization,68,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-2414,-8020,876,-16,152,-57,29717,0,11,798,248,4393,3,0,0.22667653782833924,36695,71,26,144,0,0,idle_no_slack,current,0.0000,800.0,12.514,0,-29717,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0809,58074,7,SAV4,L,C719,Familiarization,68,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-830,-8180,1058,-14,132,-122,29715,-2,-12,799,248,4393,3,0,0.10896199213249556,36693,54,27,144,0,0,idle_no_slack,current,0.0000,800.0,12.514,0,-29715,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.0912,58084,8,SAV4,L,C719,Familiarization,68,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,376,-8130,1100,-52,25,-18,29714,-3,1,800,248,4392,2,0,0.028237304271883895,36698,51,26,144,0,0,idle_no_slack,current,0.0000,800.0,12.513,0,-29714,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.1015,58094,9,SAV4,L,C719,Familiarization,68,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,94,-8180,1014,-67,-17,70,29713,-4,7,799,256,4392,2,0,-0.010141822720111247,36697,54,26,144,0,0,idle_no_slack,current,0.0000,800.0,12.513,0,-29713,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.1118,58104,10,SAV4,L,C719,Familiarization,68,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-1016,-8170,640,-59,-18,92,29717,0,2,799,248,4392,2,0,-0.019780518932148394,36696,53,26,144,0,0,idle_no_slack,current,0.0000,800.0,12.513,0,-29717,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.1221,58114,11,SAV4,L,C719,Familiarization,68,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-1412,-8124,532,-30,21,42,29718,1,0,797,248,4393,3,0,-0.015906535589129214,36704,56,26,144,0,0,idle_no_slack,current,0.0000,800.0,12.514,0,-29718,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.1325,58134,12,SAV4,L,C719,Familiarization,68,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-566,-8176,1014,-9,40,-13,29717,0,1,798,248,4393,3,0,-0.00874967078612804,36710,59,27,144,0,0,idle_no_slack,current,0.0000,800.0,12.514,0,-29717,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.1429,58144,13,SAV4,L,C719,Familiarization,68,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-340,-8178,1178,-41,9,39,29717,0,-3,796,248,4393,3,0,-0.003065575291765878,36697,44,27,144,0,0,idle_no_slack,current,0.0000,800.0,12.514,0,-29717,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.1532,58154,14,SAV4,L,C719,Familiarization,68,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-598,-8164,1126,-68,10,59,29718,1,0,796,248,4392,2,0,3.0318822841034557e-05,36693,42,27,144,0,0,idle_no_slack,current,0.0000,800.0,12.513,0,-29718,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.1634,58164,15,SAV4,L,C719,Familiarization,68,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-1102,-8142,806,-85,9,50,29721,4,10,799,256,4394,4,0,0.00109557983145873,36701,51,27,144,0,0,idle_no_slack,current,0.0000,800.0,12.514,0,-29721,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.1737,58174,16,SAV4,L,C719,Familiarization,68,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-1056,-8120,696,-68,25,22,29727,10,11,800,248,4394,4,0,0.0010657631677233079,36702,56,27,144,0,0,idle_no_slack,current,0.0000,800.0,12.514,0,-29727,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.1841,58184,17,SAV4,L,C719,Familiarization,68,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-812,-8160,666,-47,28,-8,29728,11,5,798,248,4394,4,0,0.0006661167153572483,36701,61,27,144,0,0,idle_no_slack,current,0.0000,800.0,12.514,0,-29728,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.1944,58194,18,SAV4,L,C719,Familiarization,68,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-698,-8168,740,-31,19,0,29727,10,5,797,240,4393,3,0,0.0002838679475283495,36695,58,27,144,0,0,idle_no_slack,current,0.0000,800.0,12.514,0,-29727,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.2047,58204,19,SAV4,L,C719,Familiarization,68,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-608,-8168,884,-30,6,21,29727,10,0,798,248,4394,4,0,4.728778526762989e-05,36694,56,27,144,0,0,idle_no_slack,current,0.0000,800.0,12.514,0,-29727,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.2150,58214,20,SAV4,L,C719,Familiarization,68,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-734,-8150,944,-38,9,19,29728,11,6,796,248,4394,4,0,-5.2235267873006434e-05,36698,54,26,144,0,0,idle_no_slack,current,0.0000,800.0,12.514,0,-29728,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
0.2253,58224,21,SAV4,L,C719,Familiarization,68,rise_time,from_above,25.3,10.3,51.3,0.12,40,400,0,128,100,20,35,-850,-8158,928,-38,20,19,29728,11,6,798,248,4393,3,0,-6.77565562997444e-05,36696,61,26,144,0,0,idle_no_slack,current,0.0000,800.0,12.514,0,-29728,0,-1.00,-1,-1,0,-1,650,0,3280,-3280,0
